date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-10-16 09:00:00,25.1,83.46000000000002,1.1320000000000001,136.0,234.5,100.5,186.0
2018-10-16 10:00:00,26.16666666666667,80.02666666666666,0.5133333333333333,120.0,472.5,427.5,211.0
2018-10-16 11:00:00,28.8,69.71,2.06,260.0,502.5,341.0,266.0
2018-10-16 12:00:00,29.2,68.95,0.0,0.0,559.5,337.0,307.5
2018-10-16 13:00:00,28.7,66.79,2.57,220.0,570.0,409.5,269.5
2018-10-16 14:00:00,29.4,63.76,2.06,250.0,626.0,751.5,126.0
2018-10-16 15:00:00,29.5,63.01,1.54,260.0,332.0,233.0,205.0
2018-10-16 16:00:00,28.3,67.94,2.06,310.0,225.5,220.5,136.5
2018-10-16 17:00:00,26.9,76.0,1.54,300.0,75.0,34.5,67.0
2018-10-16 18:00:00,25.9,81.09,0.0,0.0,4.5,0.0,4.5
2018-10-16 19:00:00,25.7,81.07,4.12,350.0,0.0,0.0,0.0
2018-10-16 20:00:00,23.9,80.10499999999998,5.915,345.0,0.0,0.0,0.0
2018-10-16 21:00:00,22.15,92.83,3.86,355.0,0.0,0.0,0.0
2018-10-16 22:00:00,21.4,94.05,2.06,350.0,0.0,0.0,0.0
2018-10-16 23:00:00,21.65,90.675,0.77,15.0,0.0,0.0,0.0
2018-10-17 00:00:00,21.025,94.03,0.0,0.0,0.0,0.0,0.0
2018-10-17 01:00:00,20.85,94.905,1.03,170.0,0.0,0.0,0.0
2018-10-17 02:00:00,20.7,92.86,0.0,0.0,0.0,0.0,0.0
2018-10-17 03:00:00,20.9,94.905,0.0,0.0,0.0,0.0,0.0
2018-10-17 04:00:00,20.8,94.02,2.23,233.3333333333333,0.0,0.0,0.0
2018-10-17 05:00:00,20.0,91.67,3.6,350.0,0.0,0.0,0.0
2018-10-17 06:00:00,19.9,89.41000000000004,3.4333333333333336,356.66666666666674,0.0,0.0,0.0
2018-10-17 07:00:00,19.966666666666665,91.12,3.4333333333333336,250.0,13.0,4.0,13.0
2018-10-17 08:00:00,20.4,90.075,3.345,25.0,109.0,75.5,84.5
2018-10-17 09:00:00,21.7,80.03,4.63,40.0,224.0,87.5,182.5
2018-10-17 10:00:00,22.2,77.39500000000002,2.83,15.0,273.0,57.5,239.0
2018-10-17 11:00:00,23.4,73.11,4.12,10.0,308.5,61.0,265.5
2018-10-17 12:00:00,23.9,70.95,3.09,10.0,367.0,68.5,316.0
2018-10-17 13:00:00,24.4,69.72,3.6,360.0,321.0,45.0,288.0
2018-10-17 14:00:00,24.3,71.02,2.06,330.0,263.0,47.5,232.5
2018-10-17 15:00:00,25.0,66.02,4.12,350.0,478.5,681.5,112.0
2018-10-17 16:00:00,24.3,67.13,4.63,10.0,273.5,435.0,108.5
2018-10-17 17:00:00,22.2,72.9,5.14,350.0,136.0,460.0,47.5
2018-10-17 18:00:00,20.8,75.96,4.12,350.0,7.5,41.0,6.5
2018-10-17 19:00:00,20.1,72.98,3.6,350.0,0.0,0.0,0.0
2018-10-17 20:00:00,19.0,75.18,3.09,350.0,0.0,0.0,0.0
2018-10-17 21:00:00,18.2,79.03,2.06,350.0,0.0,0.0,0.0
2018-10-17 22:00:00,17.6,78.94,2.57,350.0,0.0,0.0,0.0
2018-10-17 23:00:00,17.0,79.89,3.6,350.0,0.0,0.0,0.0
2018-10-18 00:00:00,16.5,78.78,2.57,360.0,0.0,0.0,0.0
2018-10-18 01:00:00,16.2,78.22,2.57,10.0,0.0,0.0,0.0
2018-10-18 02:00:00,16.0,77.17,3.6,10.0,0.0,0.0,0.0
2018-10-18 03:00:00,15.9,76.14,2.57,20.0,0.0,0.0,0.0
2018-10-18 04:00:00,15.2,75.02,3.09,20.0,0.0,0.0,0.0
2018-10-18 05:00:00,14.9,73.98,2.57,30.0,0.0,0.0,0.0
2018-10-18 06:00:00,14.4,75.89,3.09,20.0,0.0,0.0,0.0
2018-10-18 07:00:00,15.5,68.84,3.6,20.0,51.5,268.5,24.0
2018-10-18 08:00:00,17.3,63.06,3.6,10.0,232.0,635.5,54.0
2018-10-18 09:00:00,18.8,58.95,3.09,30.0,426.5,780.0,70.0
2018-10-18 10:00:00,20.4,54.1,3.6,30.0,588.0,843.5,82.5
2018-10-18 11:00:00,22.2,49.1,3.09,350.0,695.5,860.0,97.5
2018-10-18 12:00:00,22.9,46.13,3.09,360.0,739.5,850.5,112.0
2018-10-18 13:00:00,24.1,42.92,1.54,20.0,711.0,799.5,132.0
2018-10-18 14:00:00,24.7,43.09,3.09,20.0,628.5,762.5,128.5
2018-10-18 15:00:00,24.9,44.01,2.57,360.0,493.0,707.5,114.5
2018-10-18 16:00:00,24.5,43.9,2.06,20.0,324.0,656.0,77.5
2018-10-18 17:00:00,22.9,51.96,1.54,40.0,124.5,379.5,52.0
2018-10-18 18:00:00,19.2,74.73,2.57,350.0,7.0,34.5,6.0
2018-10-18 19:00:00,19.3,67.82,3.09,350.0,0.0,0.0,0.0
2018-10-18 20:00:00,18.9,69.98,2.57,10.0,0.0,0.0,0.0
2018-10-18 21:00:00,18.3,76.04,1.54,30.0,0.0,0.0,0.0
2018-10-18 22:00:00,17.6,79.97,2.06,30.0,0.0,0.0,0.0
2018-10-18 23:00:00,17.4,84.73,1.54,10.0,0.0,0.0,0.0
2018-10-19 00:00:00,17.3,84.18,2.06,10.0,0.0,0.0,0.0
2018-10-19 01:00:00,17.2,84.16,0.0,0.0,0.0,0.0,0.0
2018-10-19 02:00:00,16.1,89.09,2.06,30.0,0.0,0.0,0.0
2018-10-19 03:00:00,16.3,86.83,0.0,0.0,0.0,0.0,0.0
2018-10-19 04:00:00,16.55,85.505,1.8,30.0,0.0,0.0,0.0
2018-10-19 05:00:00,17.2,82.28,2.57,50.0,0.0,0.0,0.0
2018-10-19 06:00:00,17.6,81.01,2.57,60.0,0.0,0.0,0.0
2018-10-19 07:00:00,18.4,76.05,3.09,90.0,44.0,164.5,27.0
2018-10-19 08:00:00,19.1,73.75,2.57,70.0,180.0,348.5,90.0
2018-10-19 09:00:00,21.1,69.96,1.54,100.0,372.0,553.5,118.0
2018-10-19 10:00:00,22.9,72.11,2.57,140.0,449.5,419.0,207.5
2018-10-19 11:00:00,24.75,67.035,2.06,135.0,498.5,305.0,285.0
2018-10-19 12:00:00,25.2,69.88,0.0,0.0,671.0,666.5,182.0
2018-10-19 13:00:00,26.2,70.94,1.54,160.0,509.0,260.0,321.0
2018-10-19 14:00:00,26.5,69.69,0.0,0.0,348.5,92.0,288.5
2018-10-19 15:00:00,27.0,68.94,0.0,0.0,309.0,154.5,227.5
2018-10-19 16:00:00,26.4,71.85,0.0,0.0,231.0,236.0,142.5
2018-10-19 17:00:00,25.2,80.02,0.0,0.0,88.0,125.0,64.5
2018-10-19 18:00:00,23.7,85.93,0.0,0.0,5.0,9.5,5.0
2018-10-19 19:00:00,23.8,83.86,0.0,0.0,0.0,0.0,0.0
2018-10-19 20:00:00,22.4,94.67,0.0,0.0,0.0,0.0,0.0
2018-10-19 21:00:00,21.8,95.81,0.0,0.0,0.0,0.0,0.0
2018-10-19 22:00:00,21.5,96.99,0.0,0.0,0.0,0.0,0.0
2018-10-19 23:00:00,20.8,95.41,0.0,0.0,0.0,0.0,0.0
2018-10-20 00:00:00,20.64,96.05,0.308,68.0,0.0,0.0,0.0
2018-10-20 01:00:00,20.9,97.57,0.0,0.0,0.0,0.0,0.0
2018-10-20 02:00:00,20.4,98.17,0.0,0.0,0.0,0.0,0.0
2018-10-20 03:00:00,20.933333333333334,95.41,0.5133333333333333,63.33333333333334,0.0,0.0,0.0
2018-10-20 04:00:00,21.15,98.79,1.54,195.0,0.0,0.0,0.0
2018-10-20 05:00:00,21.85,95.53,0.77,105.0,0.0,0.0,0.0
2018-10-20 06:00:00,21.9,97.59,1.54,230.0,0.0,0.0,0.0
2018-10-20 07:00:00,22.25,98.505,1.8,210.0,11.5,0.0,11.5
2018-10-20 08:00:00,23.1,94.125,1.8,210.0,67.5,0.5,67.5
2018-10-20 09:00:00,23.6,89.68,2.06,270.0,66.0,0.5,66.0
2018-10-20 10:00:00,24.016666666666666,90.83166666666666,1.971666666666667,243.3333333333333,106.0,2.5,104.5
2018-10-20 11:00:00,23.425,88.4375,3.8575,292.5,148.5,6.5,144.0
2018-10-20 12:00:00,22.875,82.54500000000002,3.99,325.0,292.5,27.5,272.5
2018-10-20 13:00:00,22.85,73.705,3.605,325.0,256.5,20.5,241.5
2018-10-20 14:00:00,22.3,75.72,1.54,300.0,282.0,48.0,251.0
2018-10-20 15:00:00,23.3,69.95,3.6,300.0,299.0,135.5,227.0
2018-10-20 16:00:00,21.4,76.06,5.66,330.0,86.5,5.0,84.5
2018-10-20 17:00:00,20.1,78.8,3.6,320.0,35.5,0.5,35.5
2018-10-20 18:00:00,18.8,81.69,3.09,310.0,2.5,3.5,2.5
2018-10-20 19:00:00,18.0,81.07,4.12,330.0,0.0,0.0,0.0
2018-10-20 20:00:00,16.8,85.21,2.57,300.0,0.0,0.0,0.0
2018-10-20 21:00:00,16.1,86.81,2.57,290.0,0.0,0.0,0.0
2018-10-20 22:00:00,15.2,89.02,2.06,300.0,0.0,0.0,0.0
2018-10-20 23:00:00,14.1,91.89,1.54,280.0,0.0,0.0,0.0
2018-10-21 00:00:00,13.4,93.67,1.54,240.0,0.0,0.0,0.0
2018-10-21 01:00:00,12.8,94.26,1.54,290.0,0.0,0.0,0.0
2018-10-21 02:00:00,12.2,94.86,2.06,290.0,0.0,0.0,0.0
2018-10-21 03:00:00,11.4,92.95,1.54,300.0,0.0,0.0,0.0
2018-10-21 04:00:00,10.9,88.06,1.54,310.0,0.0,0.0,0.0
2018-10-21 05:00:00,10.1,85.04,2.57,360.0,0.0,0.0,0.0
2018-10-21 06:00:00,9.9,77.76,2.57,350.0,0.0,0.0,0.0
2018-10-21 07:00:00,10.2,73.12,5.66,10.0,55.0,347.5,22.5
2018-10-21 08:00:00,11.0,50.08,5.66,10.0,253.5,768.0,46.5
2018-10-21 09:00:00,12.2,44.95,5.66,20.0,463.0,907.5,57.5
2018-10-21 10:00:00,14.3,36.99,4.63,40.0,636.5,973.0,64.0
2018-10-21 11:00:00,15.7,30.07,6.17,10.0,755.0,1005.0,68.0
2018-10-21 12:00:00,16.55,28.515,5.654999999999999,30.0,803.5,1011.0,70.0
2018-10-21 13:00:00,17.9,27.94,3.6,20.0,785.0,1005.5,70.0
2018-10-21 14:00:00,18.6,25.97,5.14,40.0,699.0,982.5,68.0
2018-10-21 15:00:00,18.9,27.03,4.12,40.0,551.5,934.0,64.0
2018-10-21 16:00:00,18.1,28.0,3.09,30.0,356.5,836.0,54.5
2018-10-21 17:00:00,16.0,38.04,2.57,20.0,143.5,606.0,38.0
2018-10-21 18:00:00,12.1,60.13,3.6,350.0,7.0,70.0,6.0
2018-10-21 19:00:00,12.1,60.13,2.57,360.0,0.0,0.0,0.0
2018-10-21 20:00:00,10.7,70.23,1.54,20.0,0.0,0.0,0.0
2018-10-21 21:00:00,9.9,75.12,2.06,10.0,0.0,0.0,0.0
2018-10-21 22:00:00,9.4,75.03,2.06,10.0,0.0,0.0,0.0
2018-10-21 23:00:00,8.8,79.22,2.57,30.0,0.0,0.0,0.0
2018-10-22 00:00:00,8.3,80.82,1.54,20.0,0.0,0.0,0.0
2018-10-22 01:00:00,7.9,84.21,2.06,20.0,0.0,0.0,0.0
2018-10-22 02:00:00,7.7,84.18,1.54,20.0,0.0,0.0,0.0
2018-10-22 03:00:00,7.3,84.73,2.06,20.0,0.0,0.0,0.0
2018-10-22 04:00:00,7.2,85.9,1.54,20.0,0.0,0.0,0.0
2018-10-22 05:00:00,6.9,87.08,2.06,20.0,0.0,0.0,0.0
2018-10-22 06:00:00,6.7,87.06,2.06,20.0,0.0,0.0,0.0
2018-10-22 07:00:00,8.8,80.89,2.57,40.0,45.5,250.5,23.0
2018-10-22 08:00:00,11.4,66.12,3.09,60.0,224.5,609.5,60.5
2018-10-22 09:00:00,14.9,51.9,1.54,60.0,437.5,826.5,71.0
2018-10-22 10:00:00,17.5,43.98,3.09,60.0,534.0,656.5,154.5
2018-10-22 11:00:00,19.9,42.0,3.6,110.0,629.5,647.0,188.0
2018-10-22 12:00:00,20.5,43.05,3.09,70.0,710.0,759.0,162.5
2018-10-22 13:00:00,20.9,44.05,0.0,0.0,752.5,939.0,88.5
2018-10-22 14:00:00,21.7,43.98,0.0,0.0,663.5,902.0,88.5
2018-10-22 15:00:00,21.0,48.12,2.06,150.0,492.0,740.0,105.0
2018-10-22 16:00:00,20.7,50.01,0.0,0.0,276.0,490.5,96.5
2018-10-22 17:00:00,18.9,60.16,2.06,30.0,53.5,53.5,42.0
2018-10-22 18:00:00,18.0,65.79,1.54,40.0,3.0,10.5,3.0
2018-10-22 19:00:00,17.6,67.02,2.57,50.0,0.0,0.0,0.0
2018-10-22 20:00:00,16.3,77.21,1.54,360.0,0.0,0.0,0.0
2018-10-22 21:00:00,15.5,80.2,0.0,0.0,0.0,0.0,0.0
2018-10-22 22:00:00,14.9,86.13,1.54,360.0,0.0,0.0,0.0
2018-10-22 23:00:00,14.7,83.87,2.06,360.0,0.0,0.0,0.0
2018-10-23 00:00:00,14.7,80.09,1.54,20.0,0.0,0.0,0.0
2018-10-23 01:00:00,14.3,82.18,0.0,0.0,0.0,0.0,0.0
2018-10-23 02:00:00,14.4,83.84,1.54,20.0,0.0,0.0,0.0
2018-10-23 03:00:00,14.1,86.05,1.54,10.0,0.0,0.0,0.0
2018-10-23 04:00:00,13.8,87.16,1.54,20.0,0.0,0.0,0.0
2018-10-23 05:00:00,13.5,85.98,2.57,20.0,0.0,0.0,0.0
2018-10-23 06:00:00,13.0,87.08,2.57,20.0,0.0,0.0,0.0
2018-10-23 07:00:00,13.5,85.98,1.54,20.0,20.0,5.5,20.0
2018-10-23 08:00:00,14.6,83.86,2.06,40.0,102.0,23.5,95.5
2018-10-23 09:00:00,15.7,79.18,2.06,30.0,239.0,125.0,184.0
2018-10-23 10:00:00,17.2,75.86,2.06,50.0,241.5,35.0,221.5
2018-10-23 11:00:00,19.0,71.85,2.06,50.0,371.5,110.5,296.0
2018-10-23 12:00:00,20.5,68.95,0.0,0.0,478.0,197.5,336.0
2018-10-23 13:00:00,20.8,65.96,2.06,40.0,381.0,107.5,305.5
2018-10-23 14:00:00,21.3,63.97,3.6,30.0,286.5,45.5,258.0
2018-10-23 15:00:00,21.2,64.78,2.57,30.0,255.5,78.0,216.0
2018-10-23 16:00:00,20.5,68.07,2.57,20.0,141.0,27.5,130.5
2018-10-23 17:00:00,18.8,75.14,1.54,10.0,48.5,0.0,48.5
2018-10-23 18:00:00,16.9,84.13,3.09,350.0,2.5,3.5,2.5
2018-10-23 19:00:00,16.9,77.82,3.09,360.0,0.0,0.0,0.0
2018-10-23 20:00:00,16.2,78.22,1.54,20.0,0.0,0.0,0.0
2018-10-23 21:00:00,15.0,82.81,2.06,360.0,0.0,0.0,0.0
2018-10-23 22:00:00,14.8,82.24,3.09,10.0,0.0,0.0,0.0
2018-10-23 23:00:00,13.8,83.77,2.06,20.0,0.0,0.0,0.0
2018-10-24 00:00:00,13.0,85.93,3.09,10.0,0.0,0.0,0.0
2018-10-24 01:00:00,12.0,86.99,2.06,10.0,0.0,0.0,0.0
2018-10-24 02:00:00,10.9,89.25,2.06,10.0,0.0,0.0,0.0
2018-10-24 03:00:00,10.3,89.81,2.06,30.0,0.0,0.0,0.0
2018-10-24 04:00:00,9.2,92.83,0.0,0.0,0.0,0.0,0.0
2018-10-24 05:00:00,8.6,94.71,0.0,0.0,0.0,0.0,0.0
2018-10-24 06:00:00,8.2,94.7,0.0,0.0,0.0,0.0,0.0
2018-10-24 07:00:00,11.1,88.08,2.57,20.0,31.5,126.0,21.0
2018-10-24 08:00:00,12.8,79.81,2.06,20.0,178.5,385.0,77.0
2018-10-24 09:00:00,16.4,62.85,4.12,50.0,386.5,648.0,102.5
2018-10-24 10:00:00,18.7,56.99,2.57,40.0,498.5,567.0,171.0
2018-10-24 11:00:00,20.7,51.02,1.54,20.0,614.0,630.5,191.0
2018-10-24 12:00:00,22.4,41.02,2.57,90.0,685.5,710.5,179.0
2018-10-24 13:00:00,22.7,41.11,2.57,10.0,644.5,635.0,200.5
2018-10-24 14:00:00,22.9,40.89,2.57,10.0,509.0,428.0,239.5
2018-10-24 15:00:00,23.1,40.13,3.09,30.0,413.5,496.0,162.5
2018-10-24 16:00:00,22.0,44.97,0.0,0.0,276.5,512.0,97.0
2018-10-24 17:00:00,18.8,65.96,0.0,0.0,98.0,289.0,50.0
2018-10-24 18:00:00,16.4,79.8,0.0,0.0,4.0,21.5,4.0
2018-10-24 19:00:00,15.2,85.04,0.0,0.0,0.0,0.0,0.0
2018-10-24 20:00:00,14.5,87.23,0.0,0.0,0.0,0.0,0.0
2018-10-24 21:00:00,13.7,91.86,1.54,350.0,0.0,0.0,0.0
2018-10-24 22:00:00,14.5,88.96,2.06,40.0,0.0,0.0,0.0
2018-10-24 23:00:00,14.9,83.9,2.06,30.0,0.0,0.0,0.0
2018-10-25 00:00:00,15.3,78.08,2.57,40.0,0.0,0.0,0.0
2018-10-25 01:00:00,15.5,74.08,2.06,60.0,0.0,0.0,0.0
2018-10-25 02:00:00,15.8,68.9,3.09,70.0,0.0,0.0,0.0
2018-10-25 03:00:00,15.6,68.86,3.6,90.0,0.0,0.0,0.0
2018-10-25 04:00:00,15.5,71.18,2.57,90.0,0.0,0.0,0.0
2018-10-25 05:00:00,15.5,69.77,5.14,100.0,0.0,0.0,0.0
2018-10-25 06:00:00,15.2,71.12,4.12,90.0,0.0,0.0,0.0
2018-10-25 07:00:00,15.3,68.8,3.6,80.0,9.5,6.0,9.5
2018-10-25 08:00:00,15.4,67.9,2.57,80.0,30.5,0.0,30.5
2018-10-25 09:00:00,14.8,70.64,2.83,80.0,45.5,0.0,45.5
2018-10-25 10:00:00,14.2,75.87333333333333,3.9466666666666654,83.33333333333333,60.5,0.0,60.5
2018-10-25 11:00:00,15.0,67.51333333333334,3.773333333333333,90.0,101.0,0.0,101.0
2018-10-25 12:00:00,14.9,74.97,4.63,100.0,95.0,0.0,95.0
2018-10-25 13:00:00,15.733333333333334,73.49333333333334,4.97,113.33333333333331,207.0,10.0,200.0
2018-10-25 14:00:00,13.9,87.75,3.6,100.0,127.5,1.5,126.5
2018-10-25 15:00:00,13.9,89.81,4.375,75.0,46.5,0.0,46.5
2018-10-25 16:00:00,14.2,90.11,3.6,70.0,49.5,1.5,49.0
2018-10-25 17:00:00,14.05,92.95,3.2175,85.0,28.5,0.0,28.5
2018-10-25 18:00:00,14.075,93.5525,3.86,75.0,1.0,0.0,1.0
2018-10-25 19:00:00,14.04,93.702,3.5,70.0,0.0,0.0,0.0
2018-10-25 20:00:00,14.057142857142859,93.70285714285716,4.0442857142857145,87.14285714285714,0.0,0.0,0.0
2018-10-25 21:00:00,14.96,93.626,4.324,90.0,0.0,0.0,0.0
2018-10-25 22:00:00,14.85,93.745,4.115,90.0,0.0,0.0,0.0
2018-10-25 23:00:00,14.366666666666667,93.71999999999998,3.6033333333333335,73.33333333333333,0.0,0.0,0.0
2018-10-26 00:00:00,14.0,94.52666666666669,2.7433333333333336,70.0,0.0,0.0,0.0
2018-10-26 01:00:00,14.133333333333333,98.73,2.4,56.66666666666666,0.0,0.0,0.0
2018-10-26 02:00:00,14.85,95.285,2.83,60.0,0.0,0.0,0.0
2018-10-26 03:00:00,15.15,98.42,0.77,150.0,0.0,0.0,0.0
2018-10-26 04:00:00,15.15,98.42,3.345,170.0,0.0,0.0,0.0
2018-10-26 05:00:00,15.919999999999998,94.41,1.9519999999999995,100.0,0.0,0.0,0.0
2018-10-26 06:00:00,15.85,95.325,0.77,180.0,0.0,0.0,0.0
2018-10-26 07:00:00,15.966666666666667,94.81666666666666,0.0,0.0,10.0,31.5,7.5
2018-10-26 08:00:00,16.080000000000002,99.374,1.8519999999999999,208.0,51.0,22.0,46.5
2018-10-26 09:00:00,16.599999999999998,95.89333333333332,2.9133333333333336,283.3333333333333,129.5,5.0,127.5
2018-10-26 10:00:00,16.2,89.1,3.09,280.0,161.0,6.0,157.5
2018-10-26 11:00:00,17.066666666666666,80.96666666666665,4.46,283.3333333333333,238.5,18.0,226.5
2018-10-26 12:00:00,18.8,66.83,5.14,250.0,405.5,222.5,248.5
2018-10-26 13:00:00,17.8,69.77,3.09,280.0,247.0,30.0,226.5
2018-10-26 14:00:00,17.4,70.15,3.09,280.0,182.0,8.0,177.0
2018-10-26 15:00:00,16.9,73.84,3.09,300.0,113.5,0.5,113.0
2018-10-26 16:00:00,16.8,72.86,3.09,280.0,79.5,9.0,77.0
2018-10-26 17:00:00,16.2,74.21,1.54,280.0,28.0,0.0,28.0
2018-10-26 18:00:00,15.6,76.09,3.6,290.0,1.0,0.0,1.0
2018-10-26 19:00:00,15.1,76.01,4.63,290.0,0.0,0.0,0.0
2018-10-26 20:00:00,14.5,76.93,2.57,290.0,0.0,0.0,0.0
2018-10-26 21:00:00,14.2,77.91,1.54,280.0,0.0,0.0,0.0
2018-10-26 22:00:00,13.85,82.12,2.83,295.0,0.0,0.0,0.0
2018-10-26 23:00:00,13.5,83.18,2.06,270.0,0.0,0.0,0.0
2018-10-27 00:00:00,13.1,85.96000000000002,3.345,290.0,0.0,0.0,0.0
2018-10-27 01:00:00,13.0,86.795,2.575,285.0,0.0,0.0,0.0
2018-10-27 02:00:00,12.9,87.36,2.83,260.0,0.0,0.0,0.0
2018-10-27 03:00:00,13.0,86.70666666666666,2.7433333333333336,270.0,0.0,0.0,0.0
2018-10-27 04:00:00,12.8,85.91,3.09,280.0,0.0,0.0,0.0
2018-10-27 05:00:00,12.5,85.88,2.06,260.0,0.0,0.0,0.0
2018-10-27 06:00:00,12.5,85.88,1.54,290.0,0.0,0.0,0.0
2018-10-27 07:00:00,13.0,82.01,1.8866666666666667,263.3333333333333,25.0,77.5,17.5
2018-10-27 08:00:00,12.4,83.06417872346263,3.2566666666666664,280.0,168.0,384.0,75.5
2018-10-27 09:00:00,14.0,76.85,4.5,295.0,226.0,179.5,155.0
2018-10-27 10:00:00,16.0,63.18,3.09,280.0,330.0,189.5,224.5
2018-10-27 11:00:00,16.0,63.18,3.6,300.0,371.5,151.5,271.0
2018-10-27 12:00:00,17.0,59.3,3.6,260.0,269.0,78.0,214.5
2018-10-27 13:00:00,17.0,59.3,4.12,280.0,439.0,217.0,289.5
2018-10-27 14:00:00,18.0,55.67,3.6,300.0,517.0,535.5,191.5
2018-10-27 15:00:00,18.0,55.67,4.12,280.0,464.5,730.5,101.5
2018-10-27 16:00:00,19.0,52.3,3.6,300.0,306.5,702.0,70.0
2018-10-27 17:00:00,16.0,63.18,1.54,290.0,109.0,429.0,42.5
2018-10-27 18:00:00,13.3,77.21601464098019,0.0,0.0,3.0,22.0,3.5
2018-10-27 19:00:00,12.2,85.06998220472605,0.0,0.0,0.0,0.0,0.0
2018-10-27 20:00:00,10.6,92.27365193238876,0.0,0.0,0.0,0.0,0.0
2018-10-27 21:00:00,10.6,96.06840149460771,0.0,0.0,0.0,0.0,0.0
2018-10-27 22:00:00,10.6,94.17102823180622,0.0,0.0,0.0,0.0,0.0
2018-10-27 23:00:00,9.4,92.83097899916001,1.54,150.0,0.0,0.0,0.0
2018-10-28 00:00:00,10.0,92.86398850239176,0.0,0.0,0.0,0.0,0.0
2018-10-28 01:00:00,9.2,94.43990064563052,0.0,0.0,0.0,0.0,0.0
2018-10-28 02:00:00,8.3,96.65419391670856,0.5133333333333333,66.66666666666667,0.0,0.0,0.0
2018-10-28 03:00:00,8.3,96.65419364209758,0.0,0.0,0.0,0.0,0.0
2018-10-28 04:00:00,8.3,98.3270968210488,0.0,0.0,0.0,0.0,0.0
2018-10-28 05:00:00,7.9,97.4760591265501,0.0,0.0,0.0,0.0,0.0
2018-10-28 06:00:00,7.5,96.62502143205141,0.0,0.0,0.0,0.0,0.0
2018-10-28 07:00:00,8.6,96.33748906175406,0.0,0.0,36.0,207.5,18.5
2018-10-28 08:00:00,12.8,96.13502516819176,1.54,210.0,210.5,634.5,52.5
2018-10-28 09:00:00,18.0,81.60251258409588,0.0,0.0,407.0,806.0,66.5
2018-10-28 10:00:00,19.9,67.07,0.0,0.0,571.0,884.0,74.5
2018-10-28 11:00:00,22.5,61.02,2.06,180.0,682.0,919.5,79.5
2018-10-28 12:00:00,24.4,52.02,3.09,210.0,729.0,932.0,80.0
2018-10-28 13:00:00,25.8,43.12,3.09,220.0,709.0,926.0,78.0
2018-10-28 14:00:00,26.3,39.98,3.09,240.0,624.0,895.0,76.0
2018-10-28 15:00:00,26.1,42.08,4.12,220.0,481.5,834.5,70.0
2018-10-28 16:00:00,25.3,48.04,4.12,240.0,299.0,718.0,59.5
2018-10-28 17:00:00,22.8,59.92,2.06,200.0,105.0,447.0,37.0
2018-10-28 18:00:00,20.5,70.75,2.06,190.0,2.5,23.5,3.0
2018-10-28 19:00:00,19.9,75.81,0.0,0.0,0.0,0.0,0.0
2018-10-28 20:00:00,18.6,82.72,0.0,0.0,0.0,0.0,0.0
2018-10-28 21:00:00,17.4,89.77,0.0,0.0,0.0,0.0,0.0
2018-10-28 22:00:00,17.9,88.1,1.54,200.0,0.0,0.0,0.0
2018-10-28 23:00:00,17.7,89.79,1.54,210.0,0.0,0.0,0.0
2018-10-29 00:00:00,16.7,93.23,0.0,0.0,0.0,0.0,0.0
2018-10-29 01:00:00,17.2,92.67,0.0,0.0,0.0,0.0,0.0
2018-10-29 02:00:00,16.5,94.42666666666666,0.0,0.0,0.0,0.0,0.0
2018-10-29 03:00:00,15.6,96.886,0.0,0.0,0.0,0.0,0.0
2018-10-29 04:00:00,14.733333333333334,94.77,0.0,0.0,0.0,0.0,0.0
2018-10-29 05:00:00,13.9,98.4,0.0,0.0,0.0,0.0,0.0
2018-10-29 06:00:00,13.2,98.06,0.0,0.0,0.0,0.0,0.0
2018-10-29 07:00:00,13.525,97.9425,0.0,0.0,35.5,211.5,19.0
2018-10-29 08:00:00,16.0,96.86,4.12,30.0,208.5,644.0,50.5
2018-10-29 09:00:00,19.7,74.46000000000002,4.12,40.0,405.5,816.0,64.0
2018-10-29 10:00:00,20.7,52.06,2.57,70.0,571.5,895.5,72.0
2018-10-29 11:00:00,21.7,46.1,2.06,360.0,685.0,931.5,78.5
2018-10-29 12:00:00,22.4,39.93,1.54,30.0,734.0,942.0,82.0
2018-10-29 13:00:00,23.1,35.99,2.57,30.0,714.5,932.0,83.0
2018-10-29 14:00:00,23.9,34.07,2.06,40.0,628.0,899.0,81.5
2018-10-29 15:00:00,24.1,32.97,1.54,40.0,485.0,838.5,75.0
2018-10-29 16:00:00,23.6,33.98,2.06,30.0,300.0,722.5,61.5
2018-10-29 17:00:00,21.0,44.08,1.54,40.0,104.5,450.5,37.5
2018-10-29 18:00:00,16.5,68.13,0.0,0.0,2.5,24.0,3.0
2018-10-29 19:00:00,14.3,84.94,0.0,0.0,0.0,0.0,0.0
2018-10-29 20:00:00,14.4,82.74,0.0,0.0,0.0,0.0,0.0
2018-10-29 21:00:00,12.9,88.24,0.0,0.0,0.0,0.0,0.0
2018-10-29 22:00:00,11.7,94.21,0.0,0.0,0.0,0.0,0.0
2018-10-29 23:00:00,11.5,94.2,0.0,0.0,0.0,0.0,0.0
2018-10-30 00:00:00,12.1,91.76,0.0,0.0,0.0,0.0,0.0
2018-10-30 01:00:00,11.4,91.72,1.54,40.0,0.0,0.0,0.0
2018-10-30 02:00:00,11.7,91.74,2.06,40.0,0.0,0.0,0.0
